time,lat,lon,alt,reducedChi2,PdBW,mask
75770.847146121,30.7205856,-95.1175985,11222.3,0.19,10.9,0x3e28
75770.847657077,30.71520332,-95.11970276,11459.92,0.33,10.8,0x3e28
75770.857672082,30.71225082,-95.11884047,11188.51,0.16,7.9,0x3e28
75770.857729236,30.71080885,-95.11822886,11075.92,0.15,12.3,0x3e28
75770.858251263,30.7070853,-95.12290808,11349.78,0.69,5.5,0x3c28
75770.86422192,30.69928084,-95.12631586,11584.4,0.14,14.2,0x3e28
75770.864562633,30.72887967,-95.09959232,12490.18,0.59,8.8,0x3e08
75770.86703724,30.69263664,-95.12680956,11610.13,0.33,-0.6,0x3c28
75770.867256924,30.69233536,-95.12710864,11506.36,0.07,7.8,0x3e28
75770.8726782,30.70178481,-95.13011324,13314.46,0.22,12.1,0x2ea8
75770.875043692,30.67323785,-95.12697228,11467.85,0.81,10.7,0x2e28
75770.875124467,30.69868308,-95.13249652,12582.53,0.14,6.2,0x3e20
75770.875597836,30.68867414,-95.12233736,11610.07,0.86,4.5,0x3c28
75770.877238353,30.68422265,-95.12228005,11231.09,2.14,0.0,0x3c28
75770.882362013,30.68517129,-95.11931336,12144.91,0.07,8.8,0x3e28
75770.882611056,30.70308456,-95.11704318,12332.21,2.44,14.7,0x3a28
75770.884710179,30.674693,-95.12143325,12234.19,0.56,13.6,0x3e28
75770.885259758,30.68149787,-95.11931923,12078.1,0.06,11.2,0x3e28
75770.889138173,30.68379316,-95.11986757,12129.04,0.4,9.3,0x3e28
75770.889234214,30.68008512,-95.12306738,12197.51,0.32,2.9,0x3c28
75770.889464922,30.68239813,-95.11983951,12116.75,0.16,14.4,0x3f28
75770.889752555,30.67757144,-95.12091157,12387.23,0.16,6.8,0x3e28
75770.901175236,30.64528745,-95.11582917,13558.86,0.47,-3.4,0x3d20
75770.904960152,30.67579642,-95.11160739,12780.58,0.14,-0.2,0x3c28
75770.906571231,30.67970189,-95.11087473,12694.84,0.23,13.6,0x3e28
75770.908204845,30.68280479,-95.11299563,12451.55,0.15,12.3,0x3a28
75770.933352278,30.68106164,-95.0923319,13621.57,0.13,8.1,0x3e28
75770.950635563,30.67667165,-95.0935867,13050.85,0.99,-0.2,0x3c28
75771.039791905,30.69998213,-95.12727972,12022.59,0.41,6.9,0x3e28
75771.155010735,30.68591595,-95.12019376,11827.67,0.28,14.1,0x3e28
75771.344494517,30.67889797,-95.24246746,9744.71,1.07,-0.1,0x3c28
75771.382612268,30.69346035,-95.24463006,9930.22,0.74,-0.3,0x3c28
75771.386619827,30.68825737,-95.24533327,9637.22,0.52,12.5,0x3e28
75771.422875938,30.71417715,-95.24631217,10559.34,0.63,10.0,0x3e28
75771.446801003,30.71180753,-95.24639113,10675.98,0.4,-0.4,0x3c28
75771.447307009,30.68560852,-95.24932084,9534.02,1.45,10.1,0x3e28
75772.018236374,30.6940257,-95.23067784,10492.77,1.03,9.2,0x3a28
75772.046010438,30.67883413,-95.23359993,11770.81,3.25,8.1,0x3e28
75772.050044533,30.68800096,-95.23151961,12862.55,0.84,0.2,0x3c28
75772.057442337,30.68516189,-95.23148771,12806.28,1.2,1.4,0x3c28
75772.093745891,30.68034467,-95.24039482,8908.0,4.76,16.7,0x2f08
75772.152385155,30.68716498,-95.23008269,12069.8,1.52,2.3,0x1f20
75772.226573903,30.68228406,-95.16263972,12089.53,0.19,-0.7,0x3c28
75772.226731892,30.68747755,-95.15949426,12730.98,0.57,0.0,0x3c28
75772.255022382,30.69528035,-95.15693331,12738.19,0.45,12.7,0x3e28
75772.262949102,30.70317891,-95.14799922,13240.15,0.29,-0.1,0x3c28
75772.266720054,30.68222173,-95.23161777,12613.62,0.65,7.7,0x3e28
75772.298518364,30.03809888,-91.97397322,9624.1,1.82,1.0,0x3c28
75772.306097647,30.03793352,-91.96520445,10420.1,0.98,7.6,0x3c28
75772.309182839,30.70087481,-95.15706582,13540.25,1.22,6.2,0x3928
75772.312286344,30.65814844,-95.15824688,13623.03,4.26,10.6,0x3b28
75772.332946645,30.69987134,-95.15482126,13049.14,1.47,17.1,0x3e28
75772.333029102,30.70212022,-95.15641302,13023.91,0.48,15.1,0x3e28
75772.33453026,30.70257784,-95.15622357,12875.38,0.27,11.1,0x3e28
75772.334979215,30.70863831,-95.15541248,13124.35,0.76,0.6,0x3c28
75772.335540548,30.69182537,-95.17218563,10619.37,0.9,4.3,0x3e28
75772.335975071,30.69937346,-95.15635758,12741.44,0.4,12.7,0x3e28
75772.338646537,30.68312263,-95.16377634,12509.48,0.24,5.8,0x3e28
75772.340614859,30.67510045,-95.16367511,12970.9,0.72,8.5,0x3a28
75772.345514228,30.67359445,-95.16004272,13020.19,0.7,-2.2,0x3c28
75772.347141659,30.67266743,-95.16002534,13023.0,0.6,6.7,0x3e28
75772.347690593,30.67668988,-95.16151304,13006.92,0.5,13.6,0x3e28
75772.349552494,30.67175247,-95.16236998,12520.61,0.53,6.3,0x3e08
75772.35324115,30.66650703,-95.15831586,12974.68,3.94,10.4,0x3e08
75772.353316119,30.66233202,-95.15636365,13080.92,1.58,17.0,0x3e28
75772.353456275,30.67745733,-95.15611221,12928.26,1.03,7.6,0x3e08
75772.358341354,30.66610958,-95.15613475,12777.02,1.56,15.0,0x3e28
75772.399175019,30.67067923,-95.16074961,12769.44,0.25,17.4,0x3e28
75772.399325035,30.6560536,-95.15639538,12929.94,1.68,19.8,0x3e28
75772.403930512,30.69003938,-95.16487527,10134.21,0.51,8.6,0x3a28
75772.418069332,30.68539568,-95.17021425,10144.11,0.84,5.8,0x3e28
75772.440368531,30.68452814,-95.16465579,10311.44,0.79,7.2,0x3e28
75772.443646787,30.67732665,-95.15551736,9546.36,0.44,4.3,0x3e28
75772.447630093,30.67343875,-95.16167767,10036.67,0.55,4.7,0x3e28
75772.481805907,31.06193058,-96.12489602,432354.56,1.97,19.0,0x3c28
75772.482688567,30.68693779,-95.16465468,10441.09,0.44,18.0,0x3e28
75772.483234537,30.67155909,-95.15171211,8623.64,1.07,7.2,0x3a28
75772.483519136,30.76947938,-95.14847885,2198.13,3.7,4.2,0x1e28
75774.119930114,30.71457868,-95.22819238,8994.36,1.73,4.7,0x3f28
75774.127538725,30.62747576,-95.28911979,13230.72,0.64,6.5,0x3e28
75774.165818292,30.6356044,-95.28694078,13846.96,3.66,13.9,0x3f08
75775.749010068,30.62704958,-95.25027837,16330.68,0.57,26.5,0x3d88
75775.801349357,30.69696658,-95.22538991,10770.33,0.18,8.5,0x3a28
75775.896908897,30.66615247,-95.22744975,12890.99,1.65,15.1,0x2e28
75775.923177959,30.6615558,-95.22922502,14232.72,0.31,-0.9,0x3c28
75775.925341937,30.65891037,-95.23302626,15164.95,0.34,-1.4,0x3c28
75775.929970188,30.66071662,-95.22732972,14692.1,4.2,14.4,0x3e28
75775.94442907,30.64063074,-95.21876315,15375.34,1.41,10.4,0x3e28
75775.946726932,30.63707656,-95.23170127,13103.03,2.34,6.3,0x3c28
75775.947670554,30.62896302,-95.2137971,14474.69,1.46,12.3,0x3e28
75775.951524195,30.65400618,-95.22394474,15468.93,0.26,-1.4,0x3d08
75775.990846468,30.6530083,-95.21731615,15241.76,0.5,12.5,0x3f28
75775.991251136,30.62608323,-95.23731221,14831.76,0.48,12.7,0x3e28
75775.992594231,30.64005387,-95.23514007,14506.86,4.92,11.1,0x3f28
75775.9954094,30.64787371,-95.21753444,15443.78,1.42,11.8,0x3708
75775.996392849,30.62992515,-95.22898218,15050.75,0.32,7.9,0x3e28
75775.998436911,30.648061,-95.20622586,15195.66,0.37,8.5,0x2e28
75776.001684227,30.63984721,-95.23397862,14836.84,0.2,2.7,0x3c28
75776.004822382,30.65019918,-95.20352874,14945.97,3.07,7.1,0x3f28
75776.006716565,30.62594106,-95.22841792,15112.35,0.06,-0.1,0x3c28
75776.012495539,30.63710543,-95.20360013,15160.6,0.0,12.8,0x3e28
75776.015364534,30.65204229,-95.19907789,15115.36,0.08,9.5,0x3a28
75776.01619815,30.64491652,-95.20529121,13911.19,1.01,11.2,0x3f20
75776.019665128,30.63770199,-95.2042226,15254.82,1.14,7.5,0x3e28
75776.021672131,30.64885084,-95.20766151,14950.98,1.72,13.0,0x1fa0
75776.021994433,30.63735983,-95.20438977,15161.14,0.08,24.6,0x2f28
75776.022373323,30.63831106,-95.20488475,15380.08,0.15,10.0,0x3f20
75776.060331638,29.79053786,-95.03589899,69717.97,4.08,-6.5,0x3c28
75776.060593775,30.68830907,-95.22157683,12043.51,0.3,8.2,0x3e28
75776.071765244,30.63847549,-95.23661352,14910.51,0.0,8.6,0x3a28
75776.076572392,30.69568018,-95.22988337,12298.43,1.65,3.5,0x3e20
75776.089633746,30.67316234,-95.24157391,11943.07,0.84,-1.3,0x3d28
75776.090818202,30.67843956,-95.24097591,12255.04,0.12,12.1,0x3e28
75776.120609955,30.70573581,-95.23058261,10201.71,1.27,-2.3,0x3928
75776.200507586,30.68132927,-95.22136672,9159.98,0.05,0.9,0x3c28
75776.200672657,30.69203499,-95.22719407,9957.5,0.08,19.4,0x3f08
75776.200718064,29.12987807,-95.37064985,218156.61,1.49,12.0,0x3f00
75776.200736118,30.70548958,-95.22626766,10503.88,2.84,8.0,0x3f20
75776.200858849,30.69099388,-95.22222412,11681.38,0.18,18.1,0x3f08
75776.201168084,30.66472514,-95.23002659,14062.85,0.12,15.1,0x1f28
75776.201439873,30.59033214,-95.20566627,12940.67,4.47,14.0,0x2e28
75776.201524223,29.9084832,-95.83433318,26918.02,4.95,1.6,0x1728
75776.201979104,30.664205,-95.24588612,9050.93,0.19,12.8,0x2e28
75776.202240456,30.67286997,-95.22698032,15125.59,3.01,13.5,0x2e28
75776.216487054,30.65667166,-95.2070801,8257.43,0.62,6.5,0x3a28
75776.220241776,30.7000715,-95.23000956,9582.41,0.01,-1.4,0x3c28
75776.220498969,30.62254365,-95.2535361,5873.88,1.07,-5.0,0x3928
75776.229767866,30.66285535,-95.24289481,13605.2,2.62,1.0,0x3c28
75776.817458997,30.68649701,-95.20578927,11363.58,0.12,7.7,0x3e28
75776.900600287,30.68224534,-95.1965571,11298.96,0.22,13.4,0x3fa8
75776.90828089,30.68132009,-95.19454746,11221.29,0.13,9.0,0x3e08
75776.909575279,30.68123957,-95.19077374,11382.88,0.19,5.2,0x3e28
75777.011858433,30.89952542,-95.19303039,12493.63,4.76,16.4,0x3e08
75777.159128528,30.67351916,-95.15976625,11837.6,0.48,5.3,0x2e28
75777.160373329,30.66382762,-95.16181562,10989.4,0.08,20.3,0x3e28
75777.286178309,30.68552224,-95.17147662,11702.77,2.41,6.4,0x3a28
75777.302759798,30.71450946,-95.16998539,11828.76,0.17,3.3,0x1e28
75777.308212894,30.71150499,-95.17009765,11890.69,0.15,-0.3,0x3c28
75777.310846129,30.70116132,-95.17319945,11909.32,1.27,-1.4,0x3f28
75777.311201546,30.71600266,-95.16919446,12180.4,1.32,12.7,0x3e28
75777.329055132,30.7100898,-95.16376588,11680.5,0.35,-2.2,0x3f20
75777.330060748,30.71536189,-95.16480425,12081.21,0.62,4.7,0x3f20
75777.357393797,30.70810178,-95.17495997,11471.38,0.18,9.8,0x3e28
75777.357660213,30.71827777,-95.17242387,11848.03,0.08,1.4,0x3c28
75777.357994501,30.71154722,-95.17335375,11818.12,0.08,16.8,0x3e08
75777.385950909,30.70794529,-95.16568751,11810.95,0.19,15.2,0x3e28
75777.386174716,30.71294885,-95.16097148,12049.89,0.47,10.7,0x3a28
75777.395485204,30.71436607,-95.1604623,11704.85,0.06,8.4,0x3e28
75777.398313571,30.70425912,-95.16091813,11365.83,1.91,-1.3,0x3e20
75777.403645854,30.71062898,-95.15968458,12143.25,0.31,8.8,0x3e28
75777.418832549,30.70444438,-95.16776012,11442.37,0.1,18.1,0x3e28
75777.439299119,30.71720388,-95.16445004,11172.98,1.54,12.2,0x3e28
75777.466051263,30.69838608,-95.16365809,11456.99,0.27,6.8,0x3e28
75777.472974037,30.6698563,-95.17286943,9689.61,0.29,13.0,0x2e28
75777.480534754,30.65345046,-95.15569883,10331.05,1.66,5.4,0x2e28
75777.501549301,30.69598707,-95.17009422,10913.36,0.14,6.2,0x3a28
75777.502319173,30.7033803,-95.14875926,12771.25,0.4,4.5,0x3c28
75777.518702379,30.70506307,-95.1698026,11758.54,0.2,12.2,0x3e28
75777.518837069,30.71889288,-95.16535347,11184.07,0.58,6.4,0x3a28
75777.538082275,30.69936871,-95.16643143,10516.13,0.35,7.8,0x3e28
75777.538805789,29.02712958,-95.28226299,33710.39,1.13,-1.6,0x29a8
75777.559806648,30.68808063,-95.13891149,13457.95,0.32,13.6,0x3e28
75777.567161777,30.7140767,-95.15009288,12648.27,0.01,5.1,0x1f20
75777.567642048,30.71122199,-95.14730665,12867.2,0.43,-0.8,0x3c28
75777.631821069,30.71301808,-95.15372259,12716.17,0.21,18.1,0x3e28
75777.64370447,30.69691456,-95.2439466,9573.11,1.58,7.7,0x3e28
75777.658265427,30.73062105,-95.12275148,10604.38,4.55,13.6,0x2e28
75777.664879063,30.64769373,-95.14172284,12337.28,2.75,1.8,0x3c28
75777.665822947,30.68242142,-95.14966436,12994.95,0.1,8.6,0x3a28
75777.669139716,30.67507852,-95.15232742,13077.09,0.25,5.3,0x3e28
75777.669860745,30.68588943,-95.14393987,14217.31,0.08,14.6,0x3e28
75777.672875933,30.68322887,-95.1482205,13013.32,0.35,10.5,0x3f28
75777.672949606,30.68446643,-95.14962932,12918.22,0.55,6.4,0x2728
75777.673325232,30.65574575,-95.14697596,14330.91,4.91,10.8,0x3a28
75777.673712061,30.68210033,-95.15291263,13150.09,0.49,13.5,0x3b20
75777.676514652,30.67692543,-95.15023697,12930.4,1.37,12.6,0x3e28
75777.676619092,30.68620242,-95.15213524,13291.07,2.25,1.5,0x3e20
75777.679528897,30.6925449,-95.14597659,13220.19,1.69,19.8,0x3e28
75777.681399821,30.69089675,-95.15219317,12905.04,3.52,4.4,0x3e28
75777.683511948,30.68045175,-95.14754463,13598.64,0.6,23.4,0x2f28
75777.683693391,30.6925397,-95.15245651,12536.23,2.37,10.7,0x3b28
75777.684175996,30.69615817,-95.1586878,9530.16,0.88,23.4,0x3e28
75777.6841766,30.05917621,-95.38576309,2970.74,1.14,-12.4,0x1b28
75777.684274874,30.69739764,-95.15300564,12844.78,1.86,12.4,0x3e08
75777.684430118,30.66930402,-95.14861341,13325.53,1.01,10.2,0x2e28
75777.685705117,30.70135957,-95.16365579,7473.62,1.35,10.1,0x3928
75777.695927497,30.67317126,-95.14879218,13040.39,0.31,18.9,0x2f28
75777.720484141,30.67487973,-95.14888237,13272.74,0.1,9.0,0x3f28
75777.721487852,30.67539537,-95.14293376,12500.82,2.27,21.0,0x3d88
75777.721733767,30.66495374,-95.15537839,18425.66,2.21,7.4,0x1d28
75777.722293929,30.66593511,-95.14179158,7190.92,0.83,5.7,0x3e28
75777.730505574,30.69554409,-95.15816016,9671.76,0.37,4.4,0x3e28
75777.730592288,30.69969436,-95.1585716,9837.96,0.13,3.4,0x3e28
75777.769681727,30.70800992,-95.15834686,12056.18,0.01,7.5,0x2e28
75777.770000506,30.70728784,-95.15340574,13065.27,2.15,7.8,0x3e28
75777.830848472,30.68478433,-95.14803111,12837.2,4.1,23.5,0x3b08
75777.830955907,30.66289747,-95.16289251,14285.23,3.91,15.6,0x2728
75777.92356332,30.64097954,-95.13631903,7491.71,2.48,7.0,0x3a28
75778.555779483,30.07192096,-91.90378943,11731.57,0.31,5.8,0x3c28
75780.213869722,30.6874536,-95.24397747,10790.82,0.12,11.1,0x3a28
75780.216197619,30.66927269,-95.23969788,10491.05,2.61,8.5,0x3e28
75780.237471797,30.6837403,-95.24662651,10639.12,0.27,-0.1,0x3c28
75780.239169153,30.68249679,-95.24772058,10737.93,0.0,3.1,0x3e20
75780.250607553,30.68637354,-95.24111348,10784.85,0.29,7.9,0x3a28
75780.257098275,30.68637301,-95.23901498,12381.41,1.06,7.2,0x3e28
75780.259148802,30.68803801,-95.23927776,11103.49,0.19,12.7,0x3e28
75780.267604158,30.69176703,-95.23908481,11223.96,0.46,11.7,0x3f08
75780.275239051,30.65494996,-95.23461924,10377.22,3.47,0.6,0x3c28
75780.276380902,30.6877667,-95.23516315,11697.58,0.44,16.4,0x3e28
75780.294047684,30.68802169,-95.23448965,12499.83,0.22,8.1,0x3e28
75780.295224228,30.69992882,-95.23531979,12472.95,1.52,-2.6,0x3c28
75780.29794776,30.69685631,-95.23187162,12410.11,0.09,11.1,0x3e28
75780.29863314,30.70050771,-95.23305363,12655.97,0.51,-0.7,0x3c28
75780.299305766,30.69901712,-95.2318437,12648.99,0.24,1.7,0x3c28
75780.301748642,30.69173046,-95.23387607,12406.41,0.16,10.4,0x2e28
75780.30206929,30.69861397,-95.2306736,12577.57,0.63,10.5,0x3a28
75780.303897572,30.69859865,-95.23309303,13414.98,0.1,2.0,0x3c28
75780.306208355,30.69279932,-95.23207077,12595.99,0.8,0.2,0x3c28
75780.323610539,30.6957286,-95.23583657,12916.25,0.06,13.7,0x3f28
75780.355805104,30.68182957,-95.24023691,10322.39,0.2,7.1,0x3e28
75780.355951192,30.67467253,-95.24481967,10338.95,0.15,11.5,0x3e28
75780.365594635,30.67706988,-95.25076113,9632.4,0.1,2.1,0x3c28
75780.370258022,30.67137666,-95.25298277,9753.13,2.28,-1.1,0x3c28
75780.370383934,30.6881777,-95.25219995,11211.62,1.18,8.2,0x3e28
75780.372588713,30.68428213,-95.25482183,10617.36,0.03,4.4,0x1e28
75780.373511247,30.6826251,-95.25510718,10878.46,0.2,0.9,0x3f28
75780.37710996,30.69172095,-95.24823409,13343.16,1.2,14.1,0x3f28
75780.436303581,30.67947454,-95.2540878,10574.84,0.46,6.8,0x3928
75780.437797843,30.67503107,-95.25242073,10541.11,0.04,9.8,0x2e28
75780.441562168,30.68553086,-95.25712895,11445.44,0.79,4.1,0x3f28
75780.443819973,30.68277652,-95.25835985,10989.67,0.36,8.9,0x3a28
75780.447796461,30.69229702,-95.26337709,10638.07,2.63,2.2,0x3c28
75780.450936185,30.68858007,-95.2643766,11582.05,0.52,1.9,0x3c28
75780.452802637,30.67671079,-95.24304527,10058.36,0.33,1.6,0x3c28
75780.453099638,30.68406468,-95.26652671,11345.93,0.58,5.8,0x3c28
75780.453718882,30.68470605,-95.26588342,11412.98,0.6,7.0,0x1e28
75780.461122092,30.67170398,-95.26994959,9882.52,0.17,1.3,0x3c28
75780.463151582,30.69094474,-95.26639157,11362.9,3.67,2.5,0x3c28
75780.464622476,30.67898485,-95.26675031,11243.85,0.08,10.5,0x3e28
75780.467758912,30.68892785,-95.26473044,11262.95,0.26,8.7,0x3a28
75780.471774276,30.67794419,-95.26655962,11118.07,0.18,15.9,0x3e28
75780.481616779,30.65068527,-95.25617393,8741.93,4.84,-0.7,0x3c28
75780.491077604,30.68805895,-95.2347562,11695.62,0.12,11.1,0x3e28
75780.519604144,30.6930415,-95.21199092,13666.33,0.14,-0.5,0x3c28
75780.523864948,30.68854517,-95.23579829,11634.06,0.25,8.3,0x3e28
75780.526355915,30.6826424,-95.22703032,8869.6,3.14,-2.8,0x3d20
75780.527283467,30.69303144,-95.21202856,13799.49,0.6,7.2,0x3e28
75780.528354652,30.69165987,-95.21104734,13775.86,0.27,14.3,0x3e28
75780.528739218,30.69572758,-95.21219608,13654.8,0.18,8.9,0x3e28
75780.582262312,30.06282916,-91.9358951,9376.82,4.56,4.0,0x3c28
75782.544158568,30.69161872,-95.20216494,10460.7,1.89,-2.2,0x3c28
75782.548782899,30.71001259,-95.20122397,11685.82,1.32,10.7,0x3e28
75782.566992813,30.68392155,-95.21136118,13014.76,0.27,11.1,0x3e28
75782.568037234,30.66855367,-95.20878519,13253.5,4.24,9.1,0x3e28
75782.632451368,30.67845007,-95.2076812,12894.69,4.91,13.1,0x3e28
75782.632943854,30.70116159,-95.20489832,13301.37,0.85,8.6,0x3a28
75782.633212688,30.67747734,-95.2072903,12676.58,0.2,12.1,0x3b28
75782.634143067,30.67977883,-95.20790204,13020.38,0.19,5.2,0x3e28
75782.635460653,30.67998124,-95.20802522,12957.43,0.33,14.1,0x3b08
75782.6355083,30.66633405,-95.20832653,12531.0,0.64,10.2,0x3628
75782.635909643,30.67371581,-95.20853916,12729.04,0.18,9.6,0x3e28
75782.672045197,30.68231003,-95.20906377,12628.6,0.03,4.3,0x3628
75782.71241286,30.6757119,-95.20699724,11756.9,3.75,4.9,0x3f20
75782.741523182,30.67276585,-95.20939968,11274.71,1.39,10.1,0x3e28
75782.754457923,30.67506271,-95.20990311,12755.73,0.06,9.1,0x3e28
75782.762257459,30.6554667,-95.21035269,12222.26,2.38,7.5,0x3e28
75782.773207053,30.7055831,-95.19822057,13847.82,4.95,4.8,0x3628
75782.803349778,30.6734448,-95.21073638,12886.47,0.72,-2.8,0x3c28
75782.827056074,30.69101184,-95.20937679,9351.19,0.21,9.0,0x3a28
75782.827203542,30.69151259,-95.20454585,14904.66,2.71,1.2,0x3c28
75782.84444603,30.68049086,-95.20472948,12909.16,0.56,10.7,0x3a28
75782.847937841,30.00547237,-91.83767393,12014.54,1.29,6.9,0x3c28
75782.85464071,30.67172392,-95.21306179,13990.94,0.1,7.6,0x3c28
75782.860339211,30.67386885,-95.21249863,14302.61,0.18,7.7,0x3e28
75782.946419749,30.75187017,-95.19264382,12518.46,2.61,9.3,0x3e08
75782.990584032,30.62712757,-95.2133587,6029.25,0.38,9.9,0x2e28
75783.12402008,30.01098459,-91.97538103,9511.48,0.31,8.0,0x3c28
75783.242073597,30.70633419,-95.2129295,13515.3,2.06,-1.6,0x3c28
75783.371771375,30.03880406,-91.91453749,12194.4,3.39,5.5,0x3c28
75783.382533663,30.07884755,-91.59020833,29824.8,4.76,19.3,0x3a28
75783.412224077,29.9955607,-91.94697445,10663.15,0.93,11.2,0x3c28
75783.44189339,29.98053671,-91.9465996,9961.92,1.84,12.9,0x3c28
75783.449318598,29.97850084,-91.95967668,9745.01,0.15,5.4,0x3c28
75784.109665912,30.69162342,-95.23461628,10679.29,0.33,5.6,0x3c28
75784.60577115,30.6917434,-95.17464205,11341.77,0.28,12.4,0x3e28
75784.607659055,30.70243646,-95.17276399,11836.42,0.2,5.4,0x3e28
75784.615080672,30.69533146,-95.17241652,11765.75,0.2,6.3,0x3e28
75784.621632346,30.70505772,-95.17170746,12370.42,3.15,7.8,0x3e28
75784.630084528,30.69258664,-95.17249048,11485.32,1.19,13.6,0x3e28
75784.667547021,30.70411184,-95.17066133,12113.41,0.18,19.0,0x3e28
75784.67220365,30.70121148,-95.1800385,11882.81,0.22,13.6,0x3e28
75784.67328159,30.68325952,-95.1819709,10959.09,2.37,13.1,0x2f08
75784.72539042,30.69863251,-95.16751266,12198.16,0.11,11.7,0x3e28
75784.725987585,30.70029504,-95.16684002,12180.89,0.19,3.9,0x3e28
75784.726389781,30.69161989,-95.17103449,12506.63,1.74,25.2,0x3988
75784.741095944,30.68741766,-95.1633974,9705.86,1.34,7.3,0x3a28
75784.774996303,30.71206245,-95.15585867,13927.43,1.71,10.5,0x2e28
75784.777685095,30.70084009,-95.16169863,13155.21,0.13,16.5,0x3e08
75784.77916842,30.68053004,-95.16467131,13980.8,0.85,10.0,0x3a28
75784.802044663,30.69460483,-95.16257426,13288.49,0.51,12.1,0x3a28
75784.80525781,30.69845443,-95.16217854,13182.6,0.17,10.2,0x3e28
75784.810329093,30.69435014,-95.17023943,13481.54,0.14,13.6,0x3e28
75784.813707918,30.69571179,-95.16877628,13171.73,1.6,11.1,0x3f28
75784.813849323,30.69610866,-95.16990327,13520.44,0.33,8.9,0x3e20
75784.819041876,30.68912656,-95.1695576,13122.09,1.33,22.6,0x3e28
75784.823859113,30.66461564,-95.16931365,13861.56,2.52,11.3,0x3e08
75784.833694927,30.69104086,-95.17326419,13426.22,0.17,8.6,0x3a28
75784.836944775,30.69158362,-95.17423726,13421.98,0.32,14.4,0x3e28
75784.837934339,30.67554382,-95.17545944,13069.17,2.36,11.1,0x3e28
75784.871355396,30.70540788,-95.16582245,14474.55,1.38,-1.3,0x3c28
75784.876600361,30.69523926,-95.1691176,13488.51,0.22,7.3,0x3e28
75784.912657937,30.69422993,-95.17081484,10366.13,0.49,7.8,0x3e28
75784.924720981,30.68884879,-95.15479271,9526.6,0.51,-1.2,0x3c28
75784.928743952,30.69954544,-95.1634613,9588.67,0.34,5.8,0x3e28
75784.929222867,30.6989733,-95.17059077,8094.48,2.01,15.5,0x2f08
75784.930465467,30.75415614,-95.16478714,11875.33,1.99,3.1,0x3628
75784.945023647,30.6632486,-95.17423079,11926.61,1.24,24.0,0x3a28
75784.954770136,30.70818443,-95.14939733,9253.93,0.15,0.6,0x3c28
75784.970176114,30.68737599,-95.17489478,13445.34,0.96,7.5,0x3e28
75785.041425779,30.71830221,-95.22053411,11486.48,4.81,9.2,0x3a28
75785.068408369,30.69781515,-95.17221081,11961.51,0.62,1.0,0x3c28
75785.06854573,30.70124558,-95.16264317,12568.17,0.29,15.5,0x3e28
75785.068719683,30.66452029,-95.17831488,12851.79,1.73,10.7,0x2728
75785.068921067,30.68539507,-95.17346946,13697.22,0.7,13.0,0x3e08
75785.109267238,30.70396573,-95.16180838,13457.43,0.51,17.9,0x3e28
75785.115696698,30.70084829,-95.15171051,13064.8,0.95,8.6,0x3f28
75785.118827539,30.70636536,-95.14747371,14318.73,2.41,20.6,0x3d08
75785.11905319,30.70529364,-95.14515289,12574.3,0.47,8.0,0x2e28
